,key_id,tournament_id,tournament_name,match_id,match_name,stage_name,group_name,group_stage,knockout_stage,replayed,replay,match_date,match_time,stadium_id,stadium_name,city_name,country_name,home_team_id,home_team_name,home_team_code,away_team_id,away_team_name,away_team_code,score,home_team_score,away_team_score,home_team_score_margin,away_team_score_margin,extra_time,penalty_shootout,score_penalties,home_team_score_penalties,away_team_score_penalties,result,home_team_win,away_team_win,draw,stadium_capacity,Attendance,officials,total_goals_in_match,used_capacity_ratio,attendance_category,relative_attendance_category,host_country_code,match_for_host,tournament_year,short_stage_name,winner_code
588,559,WC-1998,1998 FIFA World Cup,M-1998-43,Germany v Iran,group stage,Group F,1,0,0,0,1998-06-25,21:00,S-043,Stade de la Mosson,Montpellier,France,T-29,Germany,DEU,T-36,Iran,IRN,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,34000,35500,,2,1.0441176470588236,1.0,overload,FRA,False,1998,group,DEU
589,569,WC-1998,1998 FIFA World Cup,M-1998-53,Germany v Mexico,round of 16,not applicable,0,1,0,0,1998-06-29,16:30,S-043,Stade de la Mosson,Montpellier,France,T-29,Germany,DEU,T-44,Mexico,MEX,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,34000,29800,,3,0.8764705882352941,1.0,underload,FRA,False,1998,knockout,DEU
590,520,WC-1998,1998 FIFA World Cup,M-1998-04,Cameroon v Austria,group stage,Group B,1,0,0,0,1998-06-11,21:00,S-051,Stade de Toulouse,Toulouse,France,T-11,Cameroon,CMR,T-05,Austria,AUT,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,37000,36500,,2,0.9864864864864865,1.0,underload,FRA,False,1998,group,
591,527,WC-1998,1998 FIFA World Cup,M-1998-11,Argentina v Japan,group stage,Group H,1,0,0,0,1998-06-14,14:30,S-051,Stade de Toulouse,Toulouse,France,T-03,Argentina,ARG,T-42,Japan,JPN,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,37000,33500,,1,0.9054054054054054,1.0,underload,FRA,False,1998,group,ARG
592,537,WC-1998,1998 FIFA World Cup,M-1998-21,South Africa v Denmark,group stage,Group C,1,0,0,0,1998-06-18,17:30,S-051,Stade de Toulouse,Toulouse,France,T-68,South Africa,ZAF,T-21,Denmark,DNK,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,37000,33500,,2,0.9054054054054054,1.0,underload,FRA,False,1998,group,
593,548,WC-1998,1998 FIFA World Cup,M-1998-32,Romania v England,group stage,Group G,1,0,0,0,1998-06-22,21:00,S-051,Stade de Toulouse,Toulouse,France,T-59,Romania,ROU,T-27,England,ENG,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,37000,33140,,3,0.8956756756756756,1.0,underload,FRA,False,1998,group,ROU
594,555,WC-1998,1998 FIFA World Cup,M-1998-39,Nigeria v Paraguay,group stage,Group D,1,0,0,0,1998-06-24,21:00,S-051,Stade de Toulouse,Toulouse,France,T-48,Nigeria,NGA,T-53,Paraguay,PRY,1–3,1,3,-2,2,0,0,0-0,0,0,away team win,0,1,0,37000,33400,,4,0.9027027027027027,1.0,underload,FRA,False,1998,group,PRY
595,570,WC-1998,1998 FIFA World Cup,M-1998-54,Netherlands v Yugoslavia,round of 16,not applicable,0,1,0,0,1998-06-29,21:00,S-051,Stade de Toulouse,Toulouse,France,T-46,Netherlands,NLD,T-84,Yugoslavia,YUG,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,37000,33000,,3,0.8918918918918919,1.0,underload,FRA,False,1998,knockout,NLD
596,522,WC-1998,1998 FIFA World Cup,M-1998-06,Saudi Arabia v Denmark,group stage,Group C,1,0,0,0,1998-06-12,17:30,S-039,Stade Félix-Bollaert,Lens,France,T-61,Saudi Arabia,SAU,T-21,Denmark,DNK,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,41000,38100,,1,0.9292682926829269,1.0,underload,FRA,False,1998,group,DNK
597,529,WC-1998,1998 FIFA World Cup,M-1998-13,Jamaica v Croatia,group stage,Group H,1,0,0,0,1998-06-14,21:00,S-039,Stade Félix-Bollaert,Lens,France,T-41,Jamaica,JAM,T-17,Croatia,HRV,1–3,1,3,-2,2,0,0,0-0,0,0,away team win,0,1,0,41000,38100,,4,0.9292682926829269,1.0,underload,FRA,False,1998,group,HRV
598,544,WC-1998,1998 FIFA World Cup,M-1998-28,Germany v Yugoslavia,group stage,Group F,1,0,0,0,1998-06-21,14:30,S-039,Stade Félix-Bollaert,Lens,France,T-29,Germany,DEU,T-84,Yugoslavia,YUG,2–2,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,41000,41275,,4,1.0067073170731706,2.0,full,FRA,False,1998,group,
599,556,WC-1998,1998 FIFA World Cup,M-1998-40,Spain v Bulgaria,group stage,Group D,1,0,0,0,1998-06-24,21:00,S-039,Stade Félix-Bollaert,Lens,France,T-71,Spain,ESP,T-10,Bulgaria,BGR,6–1,6,1,5,-5,0,0,0-0,0,0,home team win,1,0,0,41000,41275,,7,1.0067073170731706,2.0,full,FRA,False,1998,group,ESP
600,563,WC-1998,1998 FIFA World Cup,M-1998-47,Colombia v England,group stage,Group G,1,0,0,0,1998-06-26,21:00,S-039,Stade Félix-Bollaert,Lens,France,T-15,Colombia,COL,T-27,England,ENG,0–2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,41000,42000,,2,1.024390243902439,2.0,overload,FRA,False,1998,group,ENG
601,567,WC-1998,1998 FIFA World Cup,M-1998-51,France v Paraguay,round of 16,not applicable,0,1,0,0,1998-06-28,16:30,S-039,Stade Félix-Bollaert,Lens,France,T-28,France,FRA,T-53,Paraguay,PRY,1–0,1,0,1,-1,1,0,0-0,0,0,home team win,1,0,0,41000,31800,,1,0.775609756097561,1.0,underload,FRA,True,1998,knockout,FRA
602,524,WC-1998,1998 FIFA World Cup,M-1998-08,Spain v Nigeria,group stage,Group D,1,0,0,0,1998-06-13,14:30,S-044,Stade de la Beaujoire,Nantes,France,T-71,Spain,ESP,T-48,Nigeria,NGA,2–3,2,3,-1,1,0,0,0-0,0,0,away team win,0,1,0,40000,38000,,5,0.95,1.0,underload,FRA,False,1998,group,NGA
603,534,WC-1998,1998 FIFA World Cup,M-1998-18,Brazil v Morocco,group stage,Group A,1,0,0,0,1998-06-16,21:00,S-044,Stade de la Beaujoire,Nantes,France,T-09,Brazil,BRA,T-45,Morocco,MAR,3–0,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0,40000,38500,,3,0.9625,1.0,underload,FRA,False,1998,group,BRA
604,541,WC-1998,1998 FIFA World Cup,M-1998-25,Japan v Croatia,group stage,Group H,1,0,0,0,1998-06-20,14:30,S-044,Stade de la Beaujoire,Nantes,France,T-42,Japan,JPN,T-17,Croatia,HRV,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,40000,35500,,1,0.8875,1.0,underload,FRA,False,1998,group,HRV
605,549,WC-1998,1998 FIFA World Cup,M-1998-33,Chile v Cameroon,group stage,Group B,1,0,0,0,1998-06-23,16:00,S-044,Stade de la Beaujoire,Nantes,France,T-13,Chile,CHL,T-11,Cameroon,CMR,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,40000,39500,,2,0.9875,2.0,underload,FRA,False,1998,group,
606,560,WC-1998,1998 FIFA World Cup,M-1998-44,United States v Yugoslavia,group stage,Group F,1,0,0,0,1998-06-25,21:00,S-044,Stade de la Beaujoire,Nantes,France,T-80,United States,USA,T-84,Yugoslavia,YUG,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,40000,38500,,1,0.9625,1.0,underload,FRA,False,1998,group,YUG
607,574,WC-1998,1998 FIFA World Cup,M-1998-58,Brazil v Denmark,quarter-finals,not applicable,0,1,0,0,1998-07-03,21:00,S-044,Stade de la Beaujoire,Nantes,France,T-09,Brazil,BRA,T-21,Denmark,DNK,3–2,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,40000,49500,,5,1.2375,3.0,overload,FRA,False,1998,knockout,BRA
608,525,WC-1998,1998 FIFA World Cup,M-1998-09,South Korea v Mexico,group stage,Group E,1,0,0,0,1998-06-13,17:30,S-041,Stade de Gerland,Lyon,France,T-69,South Korea,KOR,T-44,Mexico,MEX,1–3,1,3,-2,2,0,0,0-0,0,0,away team win,0,1,0,44000,39100,,4,0.8886363636363637,1.0,underload,FRA,False,1998,group,MEX
609,531,WC-1998,1998 FIFA World Cup,M-1998-15,Romania v Colombia,group stage,Group G,1,0,0,0,1998-06-15,17:30,S-041,Stade de Gerland,Lyon,France,T-59,Romania,ROU,T-15,Colombia,COL,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,44000,43300,,1,0.9840909090909091,2.0,underload,FRA,False,1998,group,ROU
610,546,WC-1998,1998 FIFA World Cup,M-1998-30,United States v Iran,group stage,Group F,1,0,0,0,1998-06-21,21:00,S-041,Stade de Gerland,Lyon,France,T-80,United States,USA,T-36,Iran,IRN,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,44000,43300,,3,0.9840909090909091,2.0,underload,FRA,False,1998,group,IRN
611,553,WC-1998,1998 FIFA World Cup,M-1998-37,France v Denmark,group stage,Group C,1,0,0,0,1998-06-24,16:00,S-041,Stade de Gerland,Lyon,France,T-28,France,FRA,T-21,Denmark,DNK,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,44000,39100,,3,0.8886363636363637,1.0,underload,FRA,True,1998,group,FRA
612,562,WC-1998,1998 FIFA World Cup,M-1998-46,Japan v Jamaica,group stage,Group H,1,0,0,0,1998-06-26,16:00,S-041,Stade de Gerland,Lyon,France,T-42,Japan,JPN,T-41,Jamaica,JAM,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,44000,39100,,3,0.8886363636363637,1.0,underload,FRA,False,1998,group,JAM
613,576,WC-1998,1998 FIFA World Cup,M-1998-60,Germany v Croatia,quarter-finals,not applicable,0,1,0,0,1998-07-04,21:00,S-041,Stade de Gerland,Lyon,France,T-29,Germany,DEU,T-17,Croatia,HRV,0–3,0,3,-3,3,0,0,0-0,0,0,away team win,0,1,0,44000,43300,,3,0.9840909090909091,2.0,underload,FRA,False,1998,knockout,HRV
614,528,WC-1998,1998 FIFA World Cup,M-1998-12,Yugoslavia v Iran,group stage,Group F,1,0,0,0,1998-06-14,17:30,S-049,Stade Geoffroy-Guichard,Saint-Étienne,France,T-84,Yugoslavia,YUG,T-36,Iran,IRN,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,36000,36000,,1,1.0,1.0,full,FRA,False,1998,group,YUG
615,535,WC-1998,1998 FIFA World Cup,M-1998-19,Chile v Austria,group stage,Group B,1,0,0,0,1998-06-17,17:30,S-049,Stade Geoffroy-Guichard,Saint-Étienne,France,T-13,Chile,CHL,T-05,Austria,AUT,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,36000,36000,,2,1.0,1.0,full,FRA,False,1998,group,
616,540,WC-1998,1998 FIFA World Cup,M-1998-24,Spain v Paraguay,group stage,Group D,1,0,0,0,1998-06-19,21:00,S-049,Stade Geoffroy-Guichard,Saint-Étienne,France,T-71,Spain,ESP,T-53,Paraguay,PRY,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,36000,36000,,0,1.0,1.0,full,FRA,False,1998,group,
617,552,WC-1998,1998 FIFA World Cup,M-1998-36,Scotland v Morocco,group stage,Group A,1,0,0,0,1998-06-23,21:00,S-049,Stade Geoffroy-Guichard,Saint-Étienne,France,T-62,Scotland,SCO,T-45,Morocco,MAR,0–3,0,3,-3,3,0,0,0-0,0,0,away team win,0,1,0,36000,36000,,3,1.0,1.0,full,FRA,False,1998,group,MAR
618,558,WC-1998,1998 FIFA World Cup,M-1998-42,Netherlands v Mexico,group stage,Group E,1,0,0,0,1998-06-25,16:00,S-049,Stade Geoffroy-Guichard,Saint-Étienne,France,T-46,Netherlands,NLD,T-44,Mexico,MEX,2–2,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,36000,30600,,4,0.85,1.0,underload,FRA,False,1998,group,
619,572,WC-1998,1998 FIFA World Cup,M-1998-56,Argentina v England,round of 16,not applicable,0,1,0,0,1998-06-30,21:00,S-049,Stade Geoffroy-Guichard,Saint-Étienne,France,T-03,Argentina,ARG,T-27,England,ENG,2–2,2,2,0,0,1,1,4–3,4,3,home team win,1,0,0,36000,30600,,11,0.85,1.0,underload,FRA,False,1998,knockout,ARG
620,581,WC-2002,2002 FIFA World Cup,M-2002-01,France v Senegal,group stage,Group A,1,0,0,0,2002-05-31,20:30,S-144,Seoul World Cup Stadium,Seoul,South Korea,T-28,France,FRA,T-63,Senegal,SEN,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,64000,62561,,1,0.977515625,3.0,underload,KOR,False,2002,group,SEN
621,622,WC-2002,2002 FIFA World Cup,M-2002-42,Turkey v China,group stage,Group C,1,0,0,0,2002-06-13,15:30,S-144,Seoul World Cup Stadium,Seoul,South Korea,T-77,Turkey,TUR,T-14,China,CHN,3–0,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0,64000,43605,,3,0.681328125,2.0,underload,KOR,False,2002,group,TUR
622,641,WC-2002,2002 FIFA World Cup,M-2002-61,Germany v South Korea,semi-finals,not applicable,0,1,0,0,2002-06-25,20:30,S-144,Seoul World Cup Stadium,Seoul,South Korea,T-29,Germany,DEU,T-69,South Korea,KOR,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,64000,65625,,1,1.025390625,4.0,overload,KOR,True,2002,knockout,DEU
623,582,WC-2002,2002 FIFA World Cup,M-2002-02,Republic of Ireland v Cameroon,group stage,Group E,1,0,0,0,2002-06-01,15:30,S-088,Niigata Stadium,Niigata,Japan,T-58,Republic of Ireland,IRL,T-11,Cameroon,CMR,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,42000,33679,,2,0.8018809523809524,1.0,underload,JPN,False,2002,group,
624,589,WC-2002,2002 FIFA World Cup,M-2002-09,Croatia v Mexico,group stage,Group G,1,0,0,0,2002-06-03,15:30,S-088,Niigata Stadium,Niigata,Japan,T-17,Croatia,HRV,T-44,Mexico,MEX,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,42000,32239,,1,0.7675952380952381,1.0,underload,JPN,False,2002,group,MEX
625,630,WC-2002,2002 FIFA World Cup,M-2002-50,Denmark v England,round of 16,not applicable,0,1,0,0,2002-06-15,20:30,S-088,Niigata Stadium,Niigata,Japan,T-21,Denmark,DNK,T-27,England,ENG,0–3,0,3,-3,3,0,0,0-0,0,0,away team win,0,1,0,42000,40582,,3,0.9662380952380952,2.0,underload,JPN,False,2002,knockout,ENG
626,583,WC-2002,2002 FIFA World Cup,M-2002-03,Uruguay v Denmark,group stage,Group A,1,0,0,0,2002-06-01,18:00,S-146,Ulsan Munsu Football Stadium,Ulsan,South Korea,T-81,Uruguay,URY,T-21,Denmark,DNK,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,44000,30157,,3,0.6853863636363636,1.0,underload,KOR,False,2002,group,DNK
627,590,WC-2002,2002 FIFA World Cup,M-2002-10,Brazil v Turkey,group stage,Group C,1,0,0,0,2002-06-03,18:00,S-146,Ulsan Munsu Football Stadium,Ulsan,South Korea,T-09,Brazil,BRA,T-77,Turkey,TUR,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,44000,33842,,3,0.7691363636363636,1.0,underload,KOR,False,2002,group,BRA
628,638,WC-2002,2002 FIFA World Cup,M-2002-58,Germany v United States,quarter-finals,not applicable,0,1,0,0,2002-06-21,20:30,S-146,Ulsan Munsu Football Stadium,Ulsan,South Korea,T-29,Germany,DEU,T-80,United States,USA,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,44000,37337,,1,0.8485681818181818,1.0,underload,KOR,False,2002,knockout,DEU
629,584,WC-2002,2002 FIFA World Cup,M-2002-04,Germany v Saudi Arabia,group stage,Group E,1,0,0,0,2002-06-01,20:30,S-092,Sapporo Dome,Sapporo,Japan,T-29,Germany,DEU,T-61,Saudi Arabia,SAU,8–0,8,0,8,-8,0,0,0-0,0,0,home team win,1,0,0,42000,32218,,8,0.767095238095238,1.0,underload,JPN,False,2002,group,DEU
630,591,WC-2002,2002 FIFA World Cup,M-2002-11,Italy v Ecuador,group stage,Group G,1,0,0,0,2002-06-03,20:30,S-092,Sapporo Dome,Sapporo,Japan,T-39,Italy,ITA,T-24,Ecuador,ECU,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,42000,31081,,2,0.7400238095238095,1.0,underload,JPN,False,2002,group,ITA
631,603,WC-2002,2002 FIFA World Cup,M-2002-23,Argentina v England,group stage,Group F,1,0,0,0,2002-06-07,20:30,S-092,Sapporo Dome,Sapporo,Japan,T-03,Argentina,ARG,T-27,England,ENG,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,42000,35927,,1,0.8554047619047619,1.0,underload,JPN,False,2002,group,ENG
632,585,WC-2002,2002 FIFA World Cup,M-2002-05,Argentina v Nigeria,group stage,Group F,1,0,0,0,2002-06-02,14:30,S-085,Kashima Stadium,Ibaraki,Japan,T-03,Argentina,ARG,T-48,Nigeria,NGA,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,42000,34050,,1,0.8107142857142857,1.0,underload,JPN,False,2002,group,ARG
633,597,WC-2002,2002 FIFA World Cup,M-2002-17,Germany v Republic of Ireland,group stage,Group E,1,0,0,0,2002-06-05,20:30,S-085,Kashima Stadium,Ibaraki,Japan,T-29,Germany,DEU,T-58,Republic of Ireland,IRL,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,42000,35854,,2,0.8536666666666667,1.0,underload,JPN,False,2002,group,
634,605,WC-2002,2002 FIFA World Cup,M-2002-25,Italy v Croatia,group stage,Group G,1,0,0,0,2002-06-08,18:00,S-085,Kashima Stadium,Ibaraki,Japan,T-39,Italy,ITA,T-17,Croatia,HRV,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,42000,36472,,3,0.8683809523809524,1.0,underload,JPN,False,2002,group,HRV
635,586,WC-2002,2002 FIFA World Cup,M-2002-06,Paraguay v South Africa,group stage,Group B,1,0,0,0,2002-06-02,16:30,S-137,Busan Asiad Stadium,Busan,South Korea,T-53,Paraguay,PRY,T-68,South Africa,ZAF,2–2,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,56000,25186,,4,0.44975,0.0,underload,KOR,False,2002,group,
636,594,WC-2002,2002 FIFA World Cup,M-2002-14,South Korea v Poland,group stage,Group D,1,0,0,0,2002-06-04,20:30,S-137,Busan Asiad Stadium,Busan,South Korea,T-69,South Korea,KOR,T-55,Poland,POL,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,56000,48760,,2,0.8707142857142857,3.0,underload,KOR,True,2002,group,KOR
637,600,WC-2002,2002 FIFA World Cup,M-2002-20,France v Uruguay,group stage,Group A,1,0,0,0,2002-06-06,20:30,S-137,Busan Asiad Stadium,Busan,South Korea,T-28,France,FRA,T-81,Uruguay,URY,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,56000,38070,,0,0.6798214285714286,1.0,underload,KOR,False,2002,group,
638,587,WC-2002,2002 FIFA World Cup,M-2002-07,England v Sweden,group stage,Group F,1,0,0,0,2002-06-02,18:30,S-091,Saitama Stadium,Saitama,Japan,T-27,England,ENG,T-72,Sweden,SWE,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,63000,52721,,2,0.8368412698412698,3.0,underload,JPN,False,2002,group,
639,593,WC-2002,2002 FIFA World Cup,M-2002-13,Japan v Belgium,group stage,Group H,1,0,0,0,2002-06-04,18:00,S-091,Saitama Stadium,Saitama,Japan,T-42,Japan,JPN,T-06,Belgium,BEL,2–2,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,63000,55256,,4,0.8770793650793651,3.0,underload,JPN,True,2002,group,
640,599,WC-2002,2002 FIFA World Cup,M-2002-19,Cameroon v Saudi Arabia,group stage,Group E,1,0,0,0,2002-06-06,18:00,S-091,Saitama Stadium,Saitama,Japan,T-11,Cameroon,CMR,T-61,Saudi Arabia,SAU,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,63000,52328,,1,0.8306031746031746,3.0,underload,JPN,False,2002,group,CMR
641,642,WC-2002,2002 FIFA World Cup,M-2002-62,Brazil v Turkey,semi-finals,not applicable,0,1,0,0,2002-06-26,20:30,S-091,Saitama Stadium,Saitama,Japan,T-09,Brazil,BRA,T-77,Turkey,TUR,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,63000,61058,,1,0.9691746031746031,3.0,underload,JPN,False,2002,knockout,BRA
642,588,WC-2002,2002 FIFA World Cup,M-2002-08,Spain v Slovenia,group stage,Group B,1,0,0,0,2002-06-02,20:30,S-140,Gwangju World Cup Stadium,Gwangju,South Korea,T-71,Spain,ESP,T-67,Slovenia,SVN,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,43000,28588,,4,0.6648372093023256,1.0,underload,KOR,False,2002,group,ESP
643,592,WC-2002,2002 FIFA World Cup,M-2002-12,China v Costa Rica,group stage,Group C,1,0,0,0,2002-06-04,15:30,S-140,Gwangju World Cup Stadium,Gwangju,South Korea,T-14,China,CHN,T-16,Costa Rica,CRI,0–2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,43000,27217,,2,0.632953488372093,0.0,underload,KOR,False,2002,group,CRI
644,639,WC-2002,2002 FIFA World Cup,M-2002-59,Spain v South Korea,quarter-finals,not applicable,0,1,0,0,2002-06-22,15:30,S-140,Gwangju World Cup Stadium,Gwangju,South Korea,T-71,Spain,ESP,T-69,South Korea,KOR,0–0,0,0,0,0,1,1,3–5,3,5,away team win,0,1,0,43000,42114,,8,0.9793953488372094,2.0,underload,KOR,True,2002,knockout,KOR
645,595,WC-2002,2002 FIFA World Cup,M-2002-15,Russia v Tunisia,group stage,Group H,1,0,0,0,2002-06-05,15:30,S-086,Kobe Wing Stadium,Kobe,Japan,T-60,Russia,RUS,T-76,Tunisia,TUN,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,42000,30957,,2,0.7370714285714286,1.0,underload,JPN,False,2002,group,RUS
646,601,WC-2002,2002 FIFA World Cup,M-2002-21,Sweden v Nigeria,group stage,Group F,1,0,0,0,2002-06-07,15:30,S-086,Kobe Wing Stadium,Kobe,Japan,T-72,Sweden,SWE,T-48,Nigeria,NGA,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,42000,36194,,3,0.8617619047619047,1.0,underload,JPN,False,2002,group,SWE
647,634,WC-2002,2002 FIFA World Cup,M-2002-54,Brazil v Belgium,round of 16,not applicable,0,1,0,0,2002-06-17,20:30,S-086,Kobe Wing Stadium,Kobe,Japan,T-09,Brazil,BRA,T-06,Belgium,BEL,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,42000,40440,,2,0.9628571428571429,2.0,underload,JPN,False,2002,knockout,BRA
648,596,WC-2002,2002 FIFA World Cup,M-2002-16,United States v Portugal,group stage,Group D,1,0,0,0,2002-06-05,18:00,S-145,Suwon World Cup Stadium,Suwon,South Korea,T-80,United States,USA,T-56,Portugal,PRT,3–2,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,43000,37306,,5,0.8675813953488372,1.0,underload,KOR,False,2002,group,USA
649,614,WC-2002,2002 FIFA World Cup,M-2002-34,Senegal v Uruguay,group stage,Group A,1,0,0,0,2002-06-11,15:30,S-145,Suwon World Cup Stadium,Suwon,South Korea,T-63,Senegal,SEN,T-81,Uruguay,URY,3–3,3,3,0,0,0,0,0-0,0,0,draw,0,0,1,43000,33681,,6,0.7832790697674419,1.0,underload,KOR,False,2002,group,
650,621,WC-2002,2002 FIFA World Cup,M-2002-41,Costa Rica v Brazil,group stage,Group C,1,0,0,0,2002-06-13,15:30,S-145,Suwon World Cup Stadium,Suwon,South Korea,T-16,Costa Rica,CRI,T-09,Brazil,BRA,2–5,2,5,-3,3,0,0,0-0,0,0,away team win,0,1,0,43000,38524,,7,0.8959069767441861,1.0,underload,KOR,False,2002,group,BRA
651,632,WC-2002,2002 FIFA World Cup,M-2002-52,Spain v Republic of Ireland,round of 16,not applicable,0,1,0,0,2002-06-16,20:30,S-145,Suwon World Cup Stadium,Suwon,South Korea,T-71,Spain,ESP,T-58,Republic of Ireland,IRL,1–1,1,1,0,0,1,1,3–2,3,2,home team win,1,0,0,43000,38926,,7,0.9052558139534884,1.0,underload,KOR,False,2002,knockout,ESP
652,598,WC-2002,2002 FIFA World Cup,M-2002-18,Denmark v Senegal,group stage,Group A,1,0,0,0,2002-06-06,15:30,S-138,Daegu World Cup Stadium,Daegu,South Korea,T-21,Denmark,DNK,T-63,Senegal,SEN,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,68000,43500,,2,0.6397058823529411,2.0,underload,KOR,False,2002,group,
653,604,WC-2002,2002 FIFA World Cup,M-2002-24,South Africa v Slovenia,group stage,Group B,1,0,0,0,2002-06-08,15:30,S-138,Daegu World Cup Stadium,Daegu,South Korea,T-68,South Africa,ZAF,T-67,Slovenia,SVN,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,68000,47226,,1,0.6945,3.0,underload,KOR,False,2002,group,ZAF
654,610,WC-2002,2002 FIFA World Cup,M-2002-30,South Korea v United States,group stage,Group D,1,0,0,0,2002-06-10,15:30,S-138,Daegu World Cup Stadium,Daegu,South Korea,T-69,South Korea,KOR,T-80,United States,USA,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,68000,60778,,2,0.8937941176470589,3.0,underload,KOR,True,2002,group,
655,643,WC-2002,2002 FIFA World Cup,M-2002-63,South Korea v Turkey,third-place match,not applicable,0,1,0,0,2002-06-29,20:00,S-138,Daegu World Cup Stadium,Daegu,South Korea,T-69,South Korea,KOR,T-77,Turkey,TUR,2–3,2,3,-1,1,0,0,0-0,0,0,away team win,0,1,0,68000,63483,,5,0.9335735294117647,3.0,underload,KOR,True,2002,knockout,TUR
656,602,WC-2002,2002 FIFA World Cup,M-2002-22,Spain v Paraguay,group stage,Group B,1,0,0,0,2002-06-07,18:00,S-142,Jeonju World Cup Stadium,Jeonju,South Korea,T-71,Spain,ESP,T-53,Paraguay,PRY,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,42000,24000,,4,0.5714285714285714,0.0,underload,KOR,False,2002,group,ESP
657,612,WC-2002,2002 FIFA World Cup,M-2002-32,Portugal v Poland,group stage,Group D,1,0,0,0,2002-06-10,20:30,S-142,Jeonju World Cup Stadium,Jeonju,South Korea,T-56,Portugal,PRT,T-55,Poland,POL,4–0,4,0,4,-4,0,0,0-0,0,0,home team win,1,0,0,42000,31000,,4,0.7380952380952381,1.0,underload,KOR,False,2002,group,PRT
658,633,WC-2002,2002 FIFA World Cup,M-2002-53,Mexico v United States,round of 16,not applicable,0,1,0,0,2002-06-17,15:30,S-142,Jeonju World Cup Stadium,Jeonju,South Korea,T-44,Mexico,MEX,T-80,United States,USA,0–2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,42000,36380,,2,0.8661904761904762,1.0,underload,KOR,False,2002,knockout,USA
659,606,WC-2002,2002 FIFA World Cup,M-2002-26,Brazil v China,group stage,Group C,1,0,0,0,2002-06-08,20:30,S-143,Jeju World Cup Stadium,Seogwipo,South Korea,T-09,Brazil,BRA,T-14,China,CHN,4–0,4,0,4,-4,0,0,0-0,0,0,home team win,1,0,0,42000,36750,,4,0.875,1.0,underload,KOR,False,2002,group,BRA
